model,init,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,MEANPOT,R_VALUE,MEANSHR,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,MEANJZH,MEANALP
SHARP,4_50_None,0.1230060957908128,0.16469553885483182,0.10501767516257747,0.04582503864449882,0.05698923411815772,0.07182844364281578,0.04855258784118266,0.14366996136105278,0.029927843115117692,0.03555439676775597,0.03106007018139487,0.029266654589659824,0.030362261663997223,0.029489118229342057,0.027117953314462828,0.02763712672233979
SHARP,8_50_None,0.12063747550918748,0.1490227978611601,0.09605359922766535,0.050557119982773784,0.06241452138177595,0.042282360234451394,0.048227091972478965,0.18651857892501245,0.038850819535088475,0.03469348933259451,0.03003379799814164,0.027716910118336848,0.029941622556150186,0.02837563934633686,0.027588016774196547,0.0270861592446495
SHARP,32_50_None,0.10031737536642174,0.1799315705974644,0.09347036637822585,0.050640166360430755,0.0628580271692434,0.04954476419959677,0.05046888701961717,0.17597489161499538,0.037793681564266914,0.028043188604313915,0.028915547357206854,0.028977442609404335,0.030258923335991547,0.02941130802793102,0.02658124089728296,0.026812618897607075
SHARP,2_100_10,0.1300529672734653,0.1348155872603592,0.17751731014199337,0.04449849847991277,0.035599785848590894,0.05154475884538681,0.03707794009714112,0.2504673676926418,0.028312927312499295,0.018632743574900017,0.018004738715725912,0.016864817224816045,0.01622757100466586,0.01332736471909111,0.014089455259773776,0.01296616654903669
SHARP,8_100_10,0.16415328437713703,0.14189962340909276,0.09420558772981988,0.05647798801323297,0.05383591232707366,0.07605150589512762,0.041560791936408055,0.22197602226920599,0.03779685767212027,0.0220572478303491,0.015426235378946721,0.016431701981878852,0.016342718855683093,0.013940081070104941,0.013657177250299574,0.014187264003519537
SHARP,16_100_10,0.15387731574084232,0.13164673863042053,0.10773747119180653,0.04181233101970955,0.060980115933737256,0.05528462780813752,0.029713806374977843,0.2732089997362779,0.04212583007879662,0.013536731135867917,0.016181532941940257,0.016908748923179995,0.016915560026215463,0.013984226234854586,0.012553457032816124,0.01353250719041966
SHARP,4_100_10,0.17536519289810132,0.1573334621201688,0.12470187542545734,0.03678857185043796,0.07159424505951854,0.061177394019745444,0.04235594208128968,0.19309486790118632,0.017126899087281,0.02785985163210243,0.017882770317097577,0.01660312835153204,0.017277680473468598,0.013979964960846922,0.012717950224635427,0.014140203597130663
SHARP,32_100_10,0.13265261627049157,0.1752735332717531,0.11752282339778629,0.04829455899238765,0.06680216254667676,0.05487702554834189,0.04543012544999405,0.23061116506989499,0.022937481464273296,0.012966909187081082,0.01695172381144123,0.0172636923553285,0.016630461012690757,0.01462867391594151,0.013084951101423895,0.014072096604493503
SHARP,2_100_20,0.11288959678577712,0.11438154064839855,0.14912127914731793,0.04987218347982709,0.04198859513624083,0.05507235535539693,0.045107042118928416,0.20092819720993982,0.035479353826117214,0.030332573483482107,0.028840068782420788,0.02759750554551728,0.029150402796806058,0.02730474485652533,0.02561988122358009,0.026314679603724498
SHARP,16_100_20,0.124760978917886,0.11631084028461235,0.09756151361888557,0.045207812454600545,0.05993220755186496,0.05913682328306344,0.04039141374599833,0.21777736948478885,0.04810843864538057,0.027417524562108598,0.027293228601991574,0.02779327968799315,0.0294674908110006,0.027298555529402014,0.025960848561354288,0.025581674259069317
SHARP,8_100_20,0.13854532043127668,0.12251173197107161,0.08899070923737071,0.05777457289814343,0.055929161842910774,0.07233334881178072,0.048922022788068384,0.1727145598559507,0.04352956971669581,0.034014062822306006,0.028342738482591202,0.027460415315414606,0.028792593171458505,0.02850104475206637,0.02569304114307761,0.025945106759816903
SHARP,4_100_None,0.13997617379296634,0.13420043946673396,0.10532255744678336,0.04410383864653156,0.06724736114994208,0.061378478209161855,0.048598447885343135,0.15646589251934281,0.0308554196228619,0.03813192741958516,0.030255558009230774,0.0293594112100046,0.03040157667194143,0.02932211962446432,0.026988491578179712,0.027392306746926984
SHARP,4_100_20,0.14432540530877097,0.1349538911269647,0.10635123195958272,0.04436299037749908,0.0665229639105656,0.06214530037418858,0.048895944505304795,0.1598780219816377,0.0292333479765702,0.03742468661968563,0.029074951145177268,0.028563341418863228,0.02875279410958663,0.027524886485063328,0.02607874117260814,0.025911501527931383
SHARP,16_100_None,0.12445325773478476,0.11378907719464017,0.09587414003020327,0.0476151662707746,0.06003957574789867,0.057994229063919024,0.041796506375921555,0.20993432963140898,0.04831178750339987,0.02851044469351383,0.0296220629706896,0.028957062518406282,0.03003773430481329,0.028666050783211463,0.027226076354250724,0.027172498822163868
SHARP,32_100_None,0.11408310888774838,0.14204114417874963,0.09912246790638224,0.04988329522149678,0.06772171585906266,0.057522060857008,0.0514814885174774,0.18199797104672016,0.034146225721161626,0.028882608476066426,0.03000758572874725,0.029394287579618757,0.030130820626006683,0.029422308897913137,0.02664387583419218,0.027519034661648522
SHARP,8_100_None,0.13204899359897937,0.11984212658654134,0.08998668427645949,0.0582896297935635,0.05710814351930254,0.07140796715014104,0.048573941601940326,0.17194705016911369,0.04472868534969063,0.03481009945521987,0.0299929736898075,0.027609212042858683,0.030133960066671444,0.02901826635118967,0.027325103544355956,0.027177162804164885
SHARP,2_100_None,0.10844311484308079,0.11468322394733763,0.14561422310885833,0.050488504013886236,0.04323031792130157,0.054591418751828796,0.044858969100729416,0.1959613043218598,0.03694590998939928,0.031884137771485396,0.029524375968654707,0.02921523930167185,0.031076573190815675,0.029333986006389277,0.026755520193258525,0.02739318156944277
SHARP,32_100_20,0.11491285414749872,0.14517890152751708,0.10404150370667008,0.05084268867788144,0.06466513097701988,0.05751366436028711,0.04952124236236851,0.18612714036297817,0.034007456148622016,0.02696115119604657,0.029059107311530042,0.027905971678046638,0.029468393254897477,0.027827195234030842,0.026197739918795336,0.02576985913581015
SHARP,4_1000_5,0.21592636500472726,0.15182547912568525,0.11780010714805912,0.05120416212556274,0.07063542017900173,0.06550988322730342,0.028895242648661112,0.24320602774265201,0.017749037695386,0.012219981230732643,0.006140602042307893,0.006730697761777156,0.0050723802671947356,0.0017134886682960008,0.0025116043990399462,0.0028595207336129945
SHARP,32_1000_5,0.19271874305743247,0.1641602969659697,0.11886654726609128,0.052660516658515816,0.07343000598187657,0.0715189162025353,0.024839323999399306,0.2538553212254126,0.015905842973874047,0.007182341973613784,0.005752544690246971,0.007054951975635746,0.005018889135284233,0.00157175216130456,0.0025694022589335874,0.0028946034738740367
SHARP,2_1000_5,0.17798780945843748,0.15257048258665162,0.14499227992800723,0.039732779943645685,0.07209668090418793,0.06107443233080465,0.030996095396908573,0.2617004697215861,0.02133647787964611,0.012873381907891026,0.006078938836677042,0.0067232736924856045,0.004971396123549953,0.0016231262362676056,0.0025211951567940174,0.002721179896459337
SHARP,16_1000_5,0.18062477139738434,0.16228166013750858,0.12409853073139572,0.05107373810284666,0.07191981111716904,0.06811741753272792,0.02810974957629123,0.259110204268247,0.019923383230547216,0.009160177651576222,0.006138917164988634,0.007806332398043082,0.004802292407076783,0.0016184259370044497,0.0025153190876976497,0.002699269259495438
SHARP,8_1000_5,0.1761077760469193,0.16483852799107096,0.132325663261706,0.047206262548551356,0.07320193811123649,0.08535929517237048,0.027455187727267804,0.23510293671875332,0.020120699876839614,0.015063991917417772,0.004746643073550204,0.006547260101951287,0.004781223326541376,0.001791300437386093,0.0024793434277591304,0.0028719502606789266
SHARP,4_1000_10,0.18525608778779082,0.13500977142120973,0.1089488278959322,0.05073308861904429,0.06714032964072443,0.06482725022438987,0.03669937426106181,0.21187883570971283,0.02616325801334805,0.021313881846580365,0.017426764336097956,0.01706504539973786,0.01643189321290249,0.013886256389579825,0.013491090946090595,0.01372824429579676
SHARP,16_1000_10,0.15745956965290372,0.1437324906045498,0.11429702141039166,0.05148214427189734,0.06783928356938873,0.06694940902771777,0.03700548409785173,0.22276469300597387,0.02761248052410767,0.01859169820887242,0.017228286402544465,0.017784307307293325,0.01661593770058318,0.013808198271769337,0.013401875805031643,0.013427120139123394
SHARP,2_1000_10,0.1542325898852154,0.1369138102863159,0.12939886631339304,0.04190882500880408,0.07027431926736494,0.06191488292439399,0.03839205029894945,0.22420157395420334,0.029274183519395966,0.02225687112523548,0.016524668468458167,0.01732332524786277,0.016721235522392134,0.013807274181234605,0.013361684085500073,0.013493839911280678
SHARP,8_1000_10,0.15412008865025542,0.14577574334647725,0.11816593966864865,0.04678153294030212,0.06897566540821445,0.08184859551122801,0.03638910695977646,0.2056501141569635,0.027870546296974788,0.023065465292576026,0.016492396532687862,0.017202875751965257,0.01666522567075289,0.013908286667626814,0.013351654919412082,0.013736762226138488
SHARP,32_1000_10,0.16683160375605127,0.14641613068217504,0.11077280456107634,0.05183236092292826,0.06747685948462145,0.0697940264511536,0.033777071364415386,0.2196852967052826,0.024529734177892035,0.017065375310571198,0.01668595269950167,0.017965715230465154,0.016471845616162547,0.013840289472448137,0.013143900311311296,0.013711033253943976
SHARP,16_1000_20,0.13215525717963686,0.12397356797791387,0.10072359070873492,0.05388658921425145,0.06629194019162875,0.06693156790171194,0.045246538683914754,0.17800482938618759,0.036658357748263606,0.02997040168029781,0.02850491533095157,0.028460311211694105,0.029432136390813612,0.027776555657969028,0.025691702125348666,0.02629173861068149
SHARP,16_1000_None,0.12795727851739017,0.12176076916676509,0.10014894288644383,0.054502385523910034,0.06663403689474205,0.06648586663925368,0.04562005289995062,0.17440144752229028,0.03789631463187355,0.03125723501632139,0.029713183705952027,0.02961167441307672,0.03043200422940945,0.029115551040272004,0.026958721447195983,0.02750453546515312
SHARP,2_1000_20,0.13049248547557946,0.11761255971675509,0.11196957217416488,0.04761007273894262,0.06704802089052073,0.06224419411339856,0.04622971914720455,0.18144331969054373,0.03757229374963288,0.03270090053289192,0.028668959191233086,0.02777719467550263,0.029206597853083768,0.027651675353061084,0.025666870163682343,0.026105564533802837
SHARP,4_1000_20,0.15254525352428272,0.11756886916358691,0.0968207567206753,0.0539535703962776,0.06466931126293465,0.0647295144517785,0.045284447644678795,0.1710878553579003,0.03577138901174192,0.03235455096724143,0.02852639065075864,0.027765342001295927,0.029335320007843443,0.027842610622610144,0.025835809418933556,0.025909008797460196
SHARP,8_1000_20,0.12991582843068983,0.12431198045743415,0.10563028961230844,0.051520917475221834,0.06717220227938987,0.07682730696827533,0.044585208898682616,0.1648142409658426,0.037056518073595196,0.033668787941204155,0.028018409954996965,0.027986039944528394,0.029104422933132357,0.027585700030111647,0.025649925734045988,0.02615222030054066
SHARP,2_1000_None,0.1279744558598247,0.1161900143770471,0.11085894413700462,0.048553685184644486,0.06687453402523448,0.061986813251760205,0.04692875124496118,0.175582700119916,0.03849666283503359,0.03374125027421987,0.029614638125254614,0.029213174810000832,0.030635448518117676,0.028930381392185907,0.027056378207799804,0.027362167636994977
SHARP,32_1000_20,0.139243734450171,0.12545217835784975,0.09740475578583768,0.05438932142491382,0.06613310700690335,0.06902867107014755,0.04278170867933099,0.1757245279248492,0.034638664719146006,0.0293678963606578,0.028295121116571845,0.02848740278653682,0.029168437332571472,0.02771080358256226,0.02599191325800275,0.02618175614394782
SHARP,32_1000_None,0.13715927852133913,0.12298474111783025,0.09540656085802027,0.054793095284344825,0.06631083223197408,0.0684569054944287,0.04351529582752289,0.17213580938785303,0.03531778564032504,0.030696764764772663,0.02974276039926943,0.029410206501629368,0.030545933339039114,0.029104989886900426,0.02703330749085415,0.027385733253896653
SHARP,8_1000_None,0.12664493954866254,0.12210772593764334,0.10339153938143338,0.0519851372099813,0.06741661408126026,0.07638513268796991,0.04475766807809443,0.16262340692174082,0.03788270478039402,0.03468466294984836,0.029349369661580273,0.028766893756266655,0.030530966811067952,0.029124765690829817,0.026972199791374104,0.027376272711852855
SHARP,4_1000_None,0.1484771636967933,0.1156956001425892,0.09510931385893828,0.05415250512475805,0.06526016096552421,0.06440206951545077,0.046335648625714376,0.16786092542137462,0.03657964161964519,0.03314911330866418,0.029714021494860875,0.02889978527129698,0.030622989168019695,0.029158817595660705,0.02717630013176748,0.027405944058942047
