file_name,label,weighted pii_pos,weighted pii_neg,entire pii_pos,entire pii_neg,entire_iou_info,combined_info
hmi.sharp_cea_720s.1471.20120319_000000_TAI,0,nan,0.8693704915664031,0.16526610644257703,0.267515923566879,"[745, 1040, 1610, 2786]","[[-9, 1.0, 0, 54, 230], [-3, 0.6841004184100419, 1610, 302, 2778], [-2, 1.0, 0, 2430, 3710], [1, 1.0, 655, 0, 3735], [4, 1.0, 0, 610, 2274], [5, 1.0, 0, 323, 1910], [6, 1.0, 81, 0, 1345], [7, 1.0, 0, 104, 474], [8, 1.0, 9, 0, 408], [10, nan, 0, 0, 123], [11, nan, 0, 0, 11], [12, 1.0, 0, 3, 5]]"
hmi.sharp_cea_720s.1472.20120313_200000_TAI,0,nan,nan,1.0,1.0,"[1213, 0, 7, 0]","[[-38, nan, 0, 0, 14], [-37, nan, 0, 0, 19], [-36, nan, 0, 0, 21], [-34, nan, 0, 0, 35], [-33, nan, 0, 0, 37], [-29, nan, 0, 0, 77], [-27, nan, 0, 0, 83], [-26, nan, 0, 0, 101], [-23, 1.0, 4, 0, 109], [-22, 1.0, 3, 0, 114], [-17, nan, 0, 0, 164], [-16, nan, 0, 0, 173], [-15, nan, 0, 0, 223], [1, 1.0, 599, 0, 4499], [2, nan, 0, 0, 3567], [3, 1.0, 194, 0, 3360], [4, nan, 0, 0, 2984], [5, 1.0, 60, 0, 1235], [6, 1.0, 297, 0, 936], [7, nan, 0, 0, 911], [8, nan, 0, 0, 844], [9, nan, 0, 0, 620], [10, nan, 0, 0, 573], [11, 1.0, 14, 0, 553], [12, nan, 0, 0, 532], [13, nan, 0, 0, 370], [14, 1.0, 49, 0, 294], [18, nan, 0, 0, 159], [19, nan, 0, 0, 142], [20, nan, 0, 0, 139], [21, nan, 0, 0, 120], [24, nan, 0, 0, 108], [25, nan, 0, 0, 101], [28, nan, 0, 0, 81], [30, nan, 0, 0, 58], [31, nan, 0, 0, 45], [32, nan, 0, 0, 43], [35, nan, 0, 0, 27], [39, nan, 0, 0, 7], [40, nan, 0, 0, 3], [41, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1472.20120314_000000_TAI,0,nan,nan,1.0,1.0,"[539, 0, 139, 0]","[[-69, nan, 0, 0, 1], [-67, nan, 0, 0, 3], [-66, nan, 0, 0, 6], [-63, nan, 0, 0, 13], [-61, nan, 0, 0, 18], [-60, nan, 0, 0, 20], [-56, nan, 0, 0, 40], [-54, nan, 0, 0, 48], [-53, nan, 0, 0, 62], [-49, nan, 0, 0, 80], [-48, nan, 0, 0, 82], [-47, nan, 0, 0, 87], [-46, nan, 0, 0, 88], [-43, nan, 0, 0, 95], [-42, 1.0, 1, 0, 98], [-40, nan, 0, 0, 101], [-36, nan, 0, 0, 146], [-35, nan, 0, 0, 147], [-34, nan, 0, 0, 179], [-32, 1.0, 59, 0, 200], [-29, 1.0, 76, 0, 220], [-27, nan, 0, 0, 236], [-25, nan, 0, 0, 240], [-23, nan, 0, 0, 271], [-22, nan, 0, 0, 273], [-19, 1.0, 3, 0, 314], [-18, nan, 0, 0, 341], [-14, nan, 0, 0, 409], [-13, nan, 0, 0, 419], [-11, nan, 0, 0, 507], [1, nan, 0, 0, 3206], [2, 1.0, 261, 0, 3182], [3, nan, 0, 0, 2855], [4, nan, 0, 0, 2227], [5, 1.0, 192, 0, 1901], [6, nan, 0, 0, 768], [7, 1.0, 8, 0, 739], [8, nan, 0, 0, 598], [9, nan, 0, 0, 564], [10, nan, 0, 0, 553], [12, nan, 0, 0, 462], [15, nan, 0, 0, 404], [16, nan, 0, 0, 387], [17, 1.0, 40, 0, 353], [20, 1.0, 7, 0, 301], [21, 1.0, 28, 0, 279], [24, nan, 0, 0, 258], [26, nan, 0, 0, 240], [28, nan, 0, 0, 225], [30, nan, 0, 0, 216], [31, nan, 0, 0, 209], [33, nan, 0, 0, 198], [37, nan, 0, 0, 139], [38, nan, 0, 0, 133], [39, nan, 0, 0, 114], [41, nan, 0, 0, 101], [44, nan, 0, 0, 93], [45, nan, 0, 0, 88], [50, nan, 0, 0, 80], [51, nan, 0, 0, 79], [52, nan, 0, 0, 63], [55, 1.0, 3, 0, 47], [57, nan, 0, 0, 38], [58, nan, 0, 0, 27], [59, nan, 0, 0, 22], [62, nan, 0, 0, 16], [64, nan, 0, 0, 11], [65, nan, 0, 0, 6], [68, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1472.20120315_000000_TAI,0,nan,nan,1.0,0.596958174904943,"[1095, 0, 210, 53]","[[-29, nan, 0, 0, 2], [-24, nan, 0, 0, 25], [-20, nan, 0, 0, 76], [-18, nan, 0, 0, 83], [-17, nan, 0, 0, 113], [-13, 1.0, 0, 53, 249], [-7, 1.0, 210, 0, 387], [1, 1.0, 714, 0, 8164], [2, 1.0, 311, 0, 4227], [3, nan, 0, 0, 1100], [4, nan, 0, 0, 926], [5, 1.0, 47, 0, 679], [6, 1.0, 15, 0, 624], [8, 1.0, 8, 0, 323], [9, nan, 0, 0, 309], [10, nan, 0, 0, 279], [11, nan, 0, 0, 277], [12, nan, 0, 0, 273], [14, nan, 0, 0, 172], [15, nan, 0, 0, 163], [16, nan, 0, 0, 142], [19, nan, 0, 0, 80], [21, nan, 0, 0, 63], [22, nan, 0, 0, 48], [23, nan, 0, 0, 32], [25, nan, 0, 0, 23], [26, nan, 0, 0, 13], [27, nan, 0, 0, 5], [28, nan, 0, 0, 5]]"
hmi.sharp_cea_720s.1472.20120316_000000_TAI,0,nan,nan,0.9933884297520661,0.6923076923076923,"[1206, 4, 297, 54]","[[-19, nan, 0, 0, 97], [-10, 1.0, 0, 54, 368], [-9, 1.0, 297, 0, 396], [1, 1.0, 428, 0, 3518], [2, 1.0, 190, 0, 2375], [3, 1.0, 309, 0, 2038], [4, 1.0, 114, 0, 1485], [5, 0.926605504587156, 105, 4, 1292], [6, nan, 0, 0, 696], [7, nan, 0, 0, 598], [8, 1.0, 31, 0, 423], [11, nan, 0, 0, 348], [12, 1.0, 29, 0, 268], [13, nan, 0, 0, 240], [14, nan, 0, 0, 231], [15, nan, 0, 0, 230], [16, nan, 0, 0, 215], [17, nan, 0, 0, 104], [18, nan, 0, 0, 97], [20, nan, 0, 0, 71], [21, nan, 0, 0, 68], [22, nan, 0, 0, 65], [23, nan, 0, 0, 24], [24, nan, 0, 0, 21], [25, nan, 0, 0, 18], [26, nan, 0, 0, 5], [27, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1472.20120317_000000_TAI,0,nan,1.0,1.0,1.0,"[931, 0, 219, 0]","[[-5, 1.0, 2, 0, 16], [-3, 1.0, 217, 0, 364], [1, 1.0, 605, 0, 3319], [2, 1.0, 326, 0, 730], [4, nan, 0, 0, 87], [6, nan, 0, 0, 14], [7, nan, 0, 0, 2], [8, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1472.20120319_000000_TAI,0,nan,1.0,1.0,1.0,"[1053, 0, 115, 0]","[[-8, 1.0, 20, 0, 34], [-6, 1.0, 24, 0, 36], [-2, 1.0, 71, 0, 639], [1, 1.0, 938, 0, 3549], [3, 1.0, 92, 0, 602], [4, 1.0, 13, 0, 278], [5, nan, 0, 0, 127], [7, nan, 0, 0, 36], [9, 1.0, 10, 0, 26], [10, nan, 0, 0, 13]]"
hmi.sharp_cea_720s.1472.20120320_160000_TAI,0,nan,nan,1.0,1.0,"[608, 0, 575, 0]","[[-16, nan, 0, 0, 11], [-15, nan, 0, 0, 40], [-14, nan, 0, 0, 41], [-3, 1.0, 575, 0, 2146], [1, 1.0, 514, 0, 6522], [2, 1.0, 86, 0, 3257], [4, nan, 0, 0, 1532], [5, 1.0, 8, 0, 743], [6, nan, 0, 0, 437], [7, nan, 0, 0, 253], [8, nan, 0, 0, 170], [9, nan, 0, 0, 129], [10, nan, 0, 0, 126], [11, nan, 0, 0, 111], [12, nan, 0, 0, 89], [13, nan, 0, 0, 65], [17, nan, 0, 0, 4], [18, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1472.20120321_000000_TAI,0,nan,nan,1.0,1.0,"[668, 0, 155, 0]","[[-13, nan, 0, 0, 16], [-12, nan, 0, 0, 72], [-11, nan, 0, 0, 82], [-6, nan, 0, 0, 309], [-5, nan, 0, 0, 316], [-3, 1.0, 155, 0, 1371], [1, 1.0, 569, 0, 3042], [2, 1.0, 45, 0, 1557], [4, 1.0, 54, 0, 664], [7, nan, 0, 0, 287], [8, nan, 0, 0, 143], [9, nan, 0, 0, 125], [10, nan, 0, 0, 103], [14, nan, 0, 0, 15], [15, nan, 0, 0, 5], [16, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1475.20120314_180000_TAI,0,nan,nan,1.0,1.0,"[0, 21, 0, 576]","[[-41, nan, 0, 0, 2], [-36, nan, 0, 0, 5], [-35, nan, 0, 0, 5], [-32, nan, 0, 0, 7], [-28, nan, 0, 0, 12], [-24, nan, 0, 0, 37], [-22, nan, 0, 0, 49], [-20, 1.0, 0, 20, 70], [-18, nan, 0, 0, 76], [-13, 1.0, 0, 14, 104], [-11, nan, 0, 0, 190], [-10, 1.0, 0, 89, 210], [-8, 1.0, 0, 3, 310], [-5, 1.0, 0, 90, 428], [-1, 1.0, 0, 360, 1045], [2, 1.0, 0, 1, 889], [3, 1.0, 0, 11, 861], [4, nan, 0, 0, 450], [6, 1.0, 0, 1, 392], [7, 1.0, 0, 7, 313], [9, nan, 0, 0, 234], [12, nan, 0, 0, 152], [14, 1.0, 0, 1, 96], [15, nan, 0, 0, 82], [16, nan, 0, 0, 82], [17, nan, 0, 0, 80], [19, nan, 0, 0, 71], [21, nan, 0, 0, 57], [23, nan, 0, 0, 46], [25, nan, 0, 0, 33], [26, nan, 0, 0, 15], [27, nan, 0, 0, 14], [29, nan, 0, 0, 10], [30, nan, 0, 0, 9], [31, nan, 0, 0, 9], [33, nan, 0, 0, 7], [34, nan, 0, 0, 5], [37, nan, 0, 0, 4], [38, nan, 0, 0, 4], [39, nan, 0, 0, 4], [40, nan, 0, 0, 3], [42, nan, 0, 0, 2], [43, nan, 0, 0, 1], [44, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1475.20120315_000000_TAI,0,nan,nan,1.0,1.0,"[0, 171, 0, 446]","[[-23, nan, 0, 0, 1], [-21, nan, 0, 0, 5], [-19, nan, 0, 0, 22], [-17, nan, 0, 0, 48], [-14, 1.0, 0, 8, 89], [-13, 1.0, 0, 18, 115], [-11, 1.0, 0, 12, 137], [-10, 1.0, 0, 80, 150], [-6, 1.0, 0, 2, 294], [-5, 1.0, 0, 68, 418], [-2, 1.0, 0, 258, 679], [1, 1.0, 0, 13, 977], [3, 1.0, 0, 38, 601], [4, 1.0, 0, 101, 456], [7, nan, 0, 0, 185], [8, nan, 0, 0, 176], [9, 1.0, 0, 10, 170], [12, 1.0, 0, 3, 121], [15, 1.0, 0, 6, 83], [16, nan, 0, 0, 79], [18, nan, 0, 0, 23], [20, nan, 0, 0, 14], [22, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1475.20120316_000000_TAI,0,nan,nan,1.0,1.0,"[0, 435, 0, 101]","[[-25, 1.0, 0, 3, 3], [-24, 1.0, 0, 5, 5], [-21, nan, 0, 0, 6], [-20, nan, 0, 0, 8], [-19, nan, 0, 0, 10], [-17, 1.0, 0, 1, 17], [-16, nan, 0, 0, 22], [-15, nan, 0, 0, 28], [-13, 1.0, 0, 5, 38], [-11, nan, 0, 0, 52], [-9, 1.0, 0, 33, 63], [-5, 1.0, 0, 16, 146], [-4, 1.0, 0, 38, 157], [1, 1.0, 0, 154, 785], [2, 1.0, 0, 118, 518], [3, 1.0, 0, 144, 477], [6, 1.0, 0, 15, 114], [7, nan, 0, 0, 72], [8, nan, 0, 0, 69], [10, nan, 0, 0, 59], [12, 1.0, 0, 3, 43], [14, 1.0, 0, 1, 35], [18, nan, 0, 0, 11], [22, nan, 0, 0, 6], [23, nan, 0, 0, 5], [26, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1475.20120317_000000_TAI,0,nan,nan,1.0,1.0,"[0, 429, 0, 528]","[[-49, nan, 0, 0, 1], [-48, nan, 0, 0, 1], [-44, nan, 0, 0, 4], [-42, 1.0, 0, 2, 9], [-40, nan, 0, 0, 13], [-38, nan, 0, 0, 16], [-30, nan, 0, 0, 40], [-29, nan, 0, 0, 41], [-28, nan, 0, 0, 46], [-26, nan, 0, 0, 57], [-19, nan, 0, 0, 91], [-17, 1.0, 0, 55, 109], [-16, nan, 0, 0, 110], [-13, 1.0, 0, 62, 126], [-10, nan, 0, 0, 200], [-4, 1.0, 0, 409, 529], [1, 1.0, 0, 271, 686], [2, 1.0, 0, 58, 628], [3, nan, 0, 0, 566], [5, 1.0, 0, 42, 528], [6, 1.0, 0, 4, 335], [7, 1.0, 0, 28, 275], [8, nan, 0, 0, 270], [9, 1.0, 0, 12, 202], [11, 1.0, 0, 14, 170], [12, nan, 0, 0, 150], [14, nan, 0, 0, 122], [15, nan, 0, 0, 112], [18, nan, 0, 0, 95], [20, nan, 0, 0, 79], [21, nan, 0, 0, 72], [22, nan, 0, 0, 71], [23, nan, 0, 0, 69], [24, nan, 0, 0, 68], [25, nan, 0, 0, 62], [27, nan, 0, 0, 56], [31, nan, 0, 0, 39], [32, nan, 0, 0, 29], [33, nan, 0, 0, 25], [34, nan, 0, 0, 23], [35, nan, 0, 0, 20], [36, nan, 0, 0, 17], [37, nan, 0, 0, 17], [39, nan, 0, 0, 14], [41, nan, 0, 0, 10], [43, nan, 0, 0, 9], [45, nan, 0, 0, 3], [46, nan, 0, 0, 3], [47, nan, 0, 0, 3]]"
hmi.sharp_cea_720s.1475.20120318_000000_TAI,0,nan,nan,1.0,1.0,"[0, 100, 0, 549]","[[-42, nan, 0, 0, 1], [-40, nan, 0, 0, 2], [-38, nan, 0, 0, 3], [-37, nan, 0, 0, 4], [-35, nan, 0, 0, 5], [-32, nan, 0, 0, 17], [-31, 1.0, 0, 3, 26], [-30, nan, 0, 0, 27], [-27, nan, 0, 0, 33], [-24, nan, 0, 0, 51], [-21, nan, 0, 0, 67], [-19, nan, 0, 0, 83], [-18, 1.0, 0, 28, 94], [-16, 1.0, 0, 62, 106], [-15, 1.0, 0, 3, 110], [-12, 1.0, 0, 20, 132], [-11, 1.0, 0, 32, 149], [-9, nan, 0, 0, 197], [-7, 1.0, 0, 5, 272], [-4, 1.0, 0, 396, 933], [1, 1.0, 0, 28, 2858], [2, nan, 0, 0, 1076], [3, 1.0, 0, 34, 1039], [5, nan, 0, 0, 554], [6, nan, 0, 0, 277], [8, 1.0, 0, 2, 235], [10, nan, 0, 0, 189], [13, 1.0, 0, 4, 122], [14, nan, 0, 0, 111], [17, nan, 0, 0, 96], [20, nan, 0, 0, 68], [22, 1.0, 0, 11, 65], [23, nan, 0, 0, 65], [25, nan, 0, 0, 36], [26, nan, 0, 0, 34], [28, 1.0, 0, 5, 32], [29, 1.0, 0, 16, 28], [33, nan, 0, 0, 10], [34, nan, 0, 0, 5], [36, nan, 0, 0, 4], [39, nan, 0, 0, 2], [41, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1475.20120319_000000_TAI,0,1.0,nan,1.0,1.0,"[0, 303, 0, 4]","[[-5, nan, 0, 0, 1], [-4, nan, 0, 0, 2], [-3, 1.0, 0, 4, 20], [1, 1.0, 0, 250, 505], [2, 1.0, 0, 53, 200]]"
hmi.sharp_cea_720s.1475.20120320_160000_TAI,0,nan,nan,1.0,1.0,"[0, 347, 0, 7]","[[-5, nan, 0, 0, 2], [-3, 1.0, 0, 7, 19], [1, 1.0, 0, 327, 1237], [2, 1.0, 0, 20, 55], [4, nan, 0, 0, 17]]"
hmi.sharp_cea_720s.1475.20120321_000000_TAI,0,nan,nan,1.0,1.0,"[0, 243, 0, 276]","[[-22, nan, 0, 0, 1], [-21, nan, 0, 0, 3], [-20, nan, 0, 0, 12], [-18, nan, 0, 0, 18], [-16, nan, 0, 0, 19], [-15, 1.0, 0, 25, 25], [-14, nan, 0, 0, 25], [-13, nan, 0, 0, 28], [-11, nan, 0, 0, 42], [-10, 1.0, 0, 9, 51], [-9, nan, 0, 0, 61], [-8, nan, 0, 0, 75], [-7, 1.0, 0, 1, 84], [-6, nan, 0, 0, 164], [-2, 1.0, 0, 241, 638], [1, 1.0, 0, 193, 676], [3, 1.0, 0, 22, 495], [4, 1.0, 0, 19, 190], [5, 1.0, 0, 9, 188], [12, nan, 0, 0, 33], [17, nan, 0, 0, 18], [19, nan, 0, 0, 13]]"
hmi.sharp_cea_720s.1477.20120315_220000_TAI,0,nan,nan,0.14782608695652175,0.009708737864077669,"[49, 66, 104, 102]","[[-34, nan, 0, 0, 1], [-33, nan, 0, 0, 1], [-32, nan, 0, 0, 1], [-30, nan, 0, 0, 2], [-28, nan, 0, 0, 4], [-27, nan, 0, 0, 6], [-23, nan, 0, 0, 8], [-22, nan, 0, 0, 9], [-20, nan, 0, 0, 17], [-18, nan, 0, 0, 32], [-16, nan, 0, 0, 49], [-14, 1.0, 44, 0, 54], [-13, nan, 0, 0, 58], [-10, 1.0, 49, 0, 79], [-9, nan, 0, 0, 81], [-8, 1.0, 11, 0, 81], [-6, 1.0, 0, 12, 117], [-4, 1.0, 0, 29, 149], [-3, 1.0, 0, 61, 228], [1, 1.0, 30, 0, 704], [2, 1.0, 0, 25, 234], [5, 1.0, 0, 41, 123], [7, nan, 0, 0, 103], [11, 1.0, 2, 0, 75], [12, 1.0, 14, 0, 66], [15, nan, 0, 0, 54], [17, nan, 0, 0, 39], [19, nan, 0, 0, 27], [21, 1.0, 3, 0, 10], [24, nan, 0, 0, 6], [25, nan, 0, 0, 6], [26, nan, 0, 0, 6], [29, nan, 0, 0, 4], [31, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1477.20120316_000000_TAI,0,nan,nan,0.6065573770491803,0.36936936936936937,"[24, 98, 152, 70]","[[-17, nan, 0, 0, 1], [-16, nan, 0, 0, 1], [-15, nan, 0, 0, 5], [-14, 1.0, 0, 3, 7], [-13, nan, 0, 0, 8], [-12, nan, 0, 0, 9], [-8, 1.0, 0, 17, 58], [-3, 1.0, 82, 0, 205], [-1, 0.16666666666666666, 70, 50, 783], [2, 1.0, 17, 0, 420], [4, 1.0, 0, 9, 148], [5, 1.0, 0, 80, 144], [6, 1.0, 0, 9, 135], [7, 1.0, 7, 0, 71], [9, nan, 0, 0, 29], [10, nan, 0, 0, 28], [11, nan, 0, 0, 23], [18, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1477.20120317_180000_TAI,0,nan,nan,0.23853211009174313,0.44881889763779526,"[135, 83, 35, 92]","[[-44, nan, 0, 0, 1], [-43, nan, 0, 0, 1], [-42, nan, 0, 0, 3], [-36, 1.0, 0, 6, 6], [-34, nan, 0, 0, 10], [-33, nan, 0, 0, 10], [-28, nan, 0, 0, 26], [-27, nan, 0, 0, 26], [-24, nan, 0, 0, 34], [-18, nan, 0, 0, 53], [-16, nan, 0, 0, 55], [-15, nan, 0, 0, 55], [-14, nan, 0, 0, 56], [-13, nan, 0, 0, 57], [-11, nan, 0, 0, 61], [-7, 1.0, 24, 0, 154], [-6, 1.0, 0, 86, 171], [-5, nan, 0, 0, 208], [-3, 1.0, 11, 0, 364], [1, 1.0, 0, 36, 662], [2, 1.0, 125, 0, 605], [4, 1.0, 0, 40, 289], [8, 1.0, 0, 7, 122], [9, nan, 0, 0, 115], [10, nan, 0, 0, 112], [12, nan, 0, 0, 57], [17, nan, 0, 0, 54], [19, nan, 0, 0, 47], [20, nan, 0, 0, 41], [21, nan, 0, 0, 37], [22, nan, 0, 0, 37], [23, nan, 0, 0, 35], [25, nan, 0, 0, 32], [26, nan, 0, 0, 28], [29, nan, 0, 0, 16], [30, nan, 0, 0, 16], [31, nan, 0, 0, 15], [32, 1.0, 10, 0, 15], [35, nan, 0, 0, 7], [37, nan, 0, 0, 6], [38, nan, 0, 0, 6], [39, nan, 0, 0, 5], [40, nan, 0, 0, 5], [41, nan, 0, 0, 4]]"
hmi.sharp_cea_720s.1478.20120317_040000_TAI,0,nan,nan,0.27901234567901234,0.25517241379310346,"[518, 292, 324, 546]","[[-17, nan, 0, 0, 1], [-12, nan, 0, 0, 47], [-10, 1.0, 0, 17, 86], [-7, 1.0, 0, 30, 331], [-6, 0.9213973799126638, 220, 9, 754], [-2, 0.6498316498316499, 104, 490, 1388], [1, 1.0, 0, 292, 3032], [3, 1.0, 242, 0, 1376], [4, 1.0, 151, 0, 877], [5, 1.0, 125, 0, 759], [8, nan, 0, 0, 180], [9, nan, 0, 0, 105], [11, nan, 0, 0, 47], [13, nan, 0, 0, 24], [14, nan, 0, 0, 10], [15, nan, 0, 0, 3], [16, nan, 0, 0, 2]]"
hmi.sharp_cea_720s.1478.20120318_000000_TAI,0,nan,nan,0.29259896729776247,0.7252173913043478,"[751, 411, 79, 496]","[[-22, nan, 0, 0, 2], [-21, nan, 0, 0, 3], [-14, 1.0, 79, 0, 173], [-12, 1.0, 0, 22, 220], [-9, 1.0, 0, 42, 376], [-8, 1.0, 0, 432, 642], [1, 0.36116910229645094, 326, 153, 3900], [2, 1.0, 0, 142, 2859], [3, 1.0, 291, 0, 1440], [4, 1.0, 0, 116, 1220], [5, nan, 0, 0, 962], [6, nan, 0, 0, 724], [7, 1.0, 115, 0, 717], [10, 1.0, 19, 0, 299], [11, nan, 0, 0, 241], [13, nan, 0, 0, 199], [15, nan, 0, 0, 171], [16, nan, 0, 0, 142], [17, nan, 0, 0, 129], [18, nan, 0, 0, 109], [19, nan, 0, 0, 99], [20, nan, 0, 0, 23]]"
hmi.sharp_cea_720s.1478.20120319_000000_TAI,0,nan,nan,0.37636761487964987,0.7797356828193832,"[570, 1258, 606, 75]","[[-30, nan, 0, 0, 2], [-29, nan, 0, 0, 2], [-24, nan, 0, 0, 43], [-23, 1.0, 0, 8, 61], [-22, 1.0, 0, 22, 113], [-14, 1.0, 0, 45, 310], [-11, 1.0, 160, 0, 464], [-9, 1.0, 446, 0, 647], [-7, nan, 0, 0, 846], [1, 0.39420935412026725, 408, 939, 12417], [2, 1.0, 0, 319, 3212], [3, nan, 0, 0, 1456], [4, 1.0, 2, 0, 1030], [5, nan, 0, 0, 995], [6, nan, 0, 0, 903], [8, 1.0, 62, 0, 713], [10, 1.0, 97, 0, 495], [12, nan, 0, 0, 459], [13, nan, 0, 0, 377], [15, 1.0, 1, 0, 267], [16, nan, 0, 0, 258], [17, nan, 0, 0, 229], [18, nan, 0, 0, 219], [19, nan, 0, 0, 219], [20, nan, 0, 0, 218], [21, nan, 0, 0, 179], [25, nan, 0, 0, 42], [26, nan, 0, 0, 21], [27, nan, 0, 0, 7], [28, nan, 0, 0, 3], [31, nan, 0, 0, 1], [32, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1478.20120320_160000_TAI,0,nan,nan,0.7454268292682927,0.5987460815047022,"[167, 1145, 765, 192]","[[-26, nan, 0, 0, 35], [-25, nan, 0, 0, 59], [-15, 1.0, 17, 0, 202], [-14, 1.0, 41, 0, 262], [-12, 1.0, 87, 0, 446], [-11, 1.0, 0, 70, 487], [-10, 1.0, 0, 122, 553], [-3, 1.0, 620, 0, 2638], [1, 1.0, 74, 0, 5675], [2, 1.0, 13, 0, 3910], [4, 1.0, 0, 805, 2501], [5, nan, 0, 0, 1698], [6, nan, 0, 0, 1109], [7, nan, 0, 0, 1070], [8, 1.0, 0, 340, 738], [9, 1.0, 33, 0, 582], [13, 1.0, 46, 0, 379], [16, nan, 0, 0, 198], [17, nan, 0, 0, 188], [18, nan, 0, 0, 181], [19, nan, 0, 0, 167], [20, nan, 0, 0, 153], [21, 1.0, 1, 0, 134], [22, nan, 0, 0, 116], [23, nan, 0, 0, 101], [24, nan, 0, 0, 61], [27, nan, 0, 0, 25], [28, nan, 0, 0, 14], [29, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1478.20120321_160000_TAI,0,nan,1.0,0.9715639810426541,0.9311531841652324,"[6, 416, 1122, 40]","[[-17, 1.0, 0, 15, 19], [-16, 1.0, 0, 25, 26], [-10, 1.0, 84, 0, 142], [-9, 1.0, 28, 0, 205], [-3, 1.0, 1010, 0, 3796], [1, 0.994475138121547, 1, 361, 9059], [2, 1.0, 0, 51, 8592], [4, 1.0, 0, 4, 2268], [5, nan, 0, 0, 1075], [6, nan, 0, 0, 868], [7, nan, 0, 0, 856], [8, nan, 0, 0, 576], [11, 1.0, 5, 0, 134], [12, nan, 0, 0, 80], [13, nan, 0, 0, 74], [14, nan, 0, 0, 39], [15, nan, 0, 0, 31], [18, nan, 0, 0, 11], [19, nan, 0, 0, 1]]"
hmi.sharp_cea_720s.1478.20120322_160000_TAI,0,nan,1.0,0.1791044776119403,0.029422190712513292,"[79, 55, 1369, 1452]","[[-24, 1.0, 0, 17, 20], [-23, 1.0, 0, 7, 30], [-19, 1.0, 0, 30, 104], [-17, 1.0, 86, 0, 425], [-16, 1.0, 0, 86, 528], [-15, 1.0, 0, 128, 530], [-14, 1.0, 144, 0, 542], [-10, 1.0, 0, 158, 932], [-8, 1.0, 0, 657, 1549], [-6, 1.0, 0, 369, 1670], [-4, 1.0, 1139, 0, 2716], [1, 1.0, 0, 46, 13257], [2, 0.06666666666666667, 8, 7, 11277], [3, 1.0, 22, 0, 3026], [5, 1.0, 0, 2, 1679], [7, 1.0, 14, 0, 1593], [9, nan, 0, 0, 1143], [11, 1.0, 10, 0, 898], [12, 1.0, 25, 0, 722], [13, nan, 0, 0, 557], [18, nan, 0, 0, 355], [20, nan, 0, 0, 73], [21, nan, 0, 0, 61], [22, nan, 0, 0, 56], [25, nan, 0, 0, 8]]"
hmi.sharp_cea_720s.1478.20120323_160000_TAI,0,nan,nan,0.4558058925476603,0.8722466960352423,"[420, 157, 87, 1275]","[[-43, nan, 0, 0, 3], [-38, 1.0, 13, 0, 31], [-35, nan, 0, 0, 98], [-33, 1.0, 74, 0, 108], [-29, 1.0, 0, 21, 136], [-27, 1.0, 0, 33, 147], [-21, 1.0, 0, 110, 301], [-20, 1.0, 0, 72, 383], [-17, 1.0, 0, 118, 503], [-13, 1.0, 0, 126, 619], [-11, 1.0, 0, 163, 674], [-8, 1.0, 0, 268, 836], [-7, 1.0, 0, 150, 1009], [-5, 1.0, 0, 214, 1146], [1, 0.5402298850574713, 134, 40, 4797], [2, 0.6190476190476191, 102, 24, 3994], [3, nan, 0, 0, 2575], [4, 1.0, 183, 0, 1992], [6, nan, 0, 0, 1127], [9, 1.0, 0, 1, 748], [10, nan, 0, 0, 735], [12, nan, 0, 0, 649], [14, 1.0, 0, 13, 587], [15, 1.0, 0, 67, 534], [16, nan, 0, 0, 520], [18, nan, 0, 0, 498], [19, 1.0, 0, 5, 480], [22, nan, 0, 0, 252], [23, nan, 0, 0, 248], [24, nan, 0, 0, 195], [25, 1.0, 1, 0, 157], [26, nan, 0, 0, 150], [28, nan, 0, 0, 137], [30, 1.0, 0, 4, 131], [31, nan, 0, 0, 116], [32, nan, 0, 0, 111], [34, nan, 0, 0, 103], [36, nan, 0, 0, 85], [37, 1.0, 0, 3, 61], [39, nan, 0, 0, 24], [40, nan, 0, 0, 13], [41, nan, 0, 0, 10], [42, nan, 0, 0, 3]]"
