model,parameters,training_time,accuracy,precision,recall,f1,tss,tn,fp,fn,tp
FCNN,rs=4|alpha=0.1|dropout=0.3,7.261441,0.8127759788048278,0.8355716878402903,0.9263581488933602,0.8786259541984733,0.4296476225775707,459,453,183,2302
FCNN,rs=4|alpha=0.1|dropout=0.5,7.835849,0.8115984692375625,0.8284086863652546,0.9364185110663984,0.8791084246316585,0.4079097391365738,430,482,158,2327
FCNN,rs=4|alpha=0.1|dropout=0.7,8.468857,0.8092434501030321,0.8244436594842812,0.9392354124748491,0.8781038374717833,0.39427927212397196,415,497,151,2334
FCNN,rs=8|alpha=0|dropout=0.1,3.72373,0.8086546953193995,0.8404452690166976,0.9114688128772636,0.8745173745173745,0.4399775848070881,482,430,220,2265
FCNN,rs=8|alpha=0|dropout=0.3,5.735302,0.8127759788048278,0.825872400422982,0.9428571428571428,0.8804960541149943,0.4011904761904762,418,494,142,2343
FCNN,rs=8|alpha=0|dropout=0.5,6.067245,0.8080659405357669,0.827438370846731,0.9319919517102616,0.8766086298258895,0.4023866885523669,429,483,169,2316
FCNN,rs=8|alpha=0|dropout=0.7,9.674846,0.8089490727112157,0.8236953455571228,0.9400402414486921,0.8780304454049991,0.3917946274136044,412,500,149,2336
FCNN,rs=8|alpha=0.01|dropout=0.1,3.847726,0.8092434501030321,0.8405635891731553,0.9122736418511066,0.8749517560787341,0.44078241378093114,482,430,218,2267
FCNN,rs=8|alpha=0.01|dropout=0.3,5.886065,0.8110097144539299,0.8245861218738992,0.9420523138832998,0.8794139744552968,0.39599968230435245,414,498,144,2341
FCNN,rs=8|alpha=0.01|dropout=0.5,7.373708,0.8095378274948484,0.8251946213729653,0.938430583501006,0.8781773677273583,0.3967639168343394,418,494,153,2332
FCNN,rs=8|alpha=0.01|dropout=0.7,9.717047,0.8092434501030321,0.8239858906525573,0.9400402414486921,0.8781954887218045,0.3928911186416746,413,499,149,2336
FCNN,rs=8|alpha=0.1|dropout=0.1,5.852631,0.8095378274948484,0.8226825842696629,0.9428571428571428,0.8786799174948434,0.38912907268170427,407,505,142,2343
FCNN,rs=8|alpha=0.1|dropout=0.3,5.928737,0.8110097144539299,0.8234468234468234,0.9440643863179075,0.8796400449943758,0.3925292985986092,409,503,139,2346
FCNN,rs=8|alpha=0.1|dropout=0.5,8.277455,0.8110097144539299,0.8259639193491334,0.9396378269617707,0.8791415662650602,0.40016414275124434,420,492,150,2335
FCNN,rs=8|alpha=0.1|dropout=0.7,7.347432,0.8074771857521342,0.824070796460177,0.93682092555332,0.8768361581920904,0.39186478520244283,415,497,157,2328
FCNN,rs=16|alpha=0|dropout=0.1,6.455315,0.8157197527229909,0.83399209486166,0.9340040241448692,0.881169324221716,0.42742507677644814,450,462,164,2321
FCNN,rs=16|alpha=0|dropout=0.3,9.543701,0.8133647335884604,0.8230366492146597,0.9488933601609658,0.8814953271028038,0.39297230752938683,405,507,127,2358
FCNN,rs=16|alpha=0|dropout=0.5,6.66447,0.806299676184869,0.8144578313253013,0.952112676056338,0.8779220779220779,0.3611039041265134,373,539,119,2366
FCNN,rs=16|alpha=0|dropout=0.7,9.671364,0.8095378274948484,0.8217787114845938,0.9444668008048289,0.8788616363976783,0.38635276571710964,403,509,138,2347
FCNN,rs=16|alpha=0.01|dropout=0.1,6.043848,0.8157197527229909,0.8342322905429701,0.9336016096579477,0.8811241929358147,0.4281191535175968,451,461,165,2320
FCNN,rs=16|alpha=0.01|dropout=0.3,8.091443,0.8148366205475419,0.827683615819209,0.9432595573440644,0.881700206883581,0.4081718380458188,424,488,141,2344
FCNN,rs=16|alpha=0.01|dropout=0.5,8.200982,0.806299676184869,0.8142414860681114,0.9525150905432596,0.8779673590504451,0.36040982738536487,372,540,118,2367
FCNN,rs=16|alpha=0.01|dropout=0.7,9.719487,0.8104209596702974,0.8224168126094571,0.9448692152917505,0.8794007490636704,0.3889481626601715,405,507,137,2348
FCNN,rs=16|alpha=0.1|dropout=0.1,8.449735,0.8166028848984398,0.8346513299784328,0.9344064386317907,0.8817163470666414,0.43002047371951,452,460,163,2322
FCNN,rs=16|alpha=0.1|dropout=0.3,8.866268,0.8118928466293789,0.8204861111111111,0.9509054325955735,0.8808946877912395,0.38401946768329276,395,517,122,2363
FCNN,rs=16|alpha=0.1|dropout=0.5,6.948105,0.807182808360318,0.8159530386740331,0.9509054325955735,0.878275413491916,0.36647560803417,379,533,122,2363
FCNN,rs=16|alpha=0.1|dropout=0.7,10.300883,0.8113040918457463,0.8241912798874824,0.9432595573440644,0.8797147682492025,0.39501394330897666,412,500,141,2344
FCNN,rs=32|alpha=0|dropout=0.1,4.233105,0.8118928466293789,0.8275372604684174,0.938430583501006,0.8795021685838205,0.40553584665890074,426,486,153,2332
FCNN,rs=32|alpha=0|dropout=0.3,7.384246,0.8142478657639093,0.8254915730337079,0.9460764587525151,0.8816801050065629,0.401120318401638,415,497,134,2351
FCNN,rs=32|alpha=0|dropout=0.5,8.14583,0.8118928466293789,0.8287037037037037,0.9364185110663984,0.8792745135084074,0.409006230364644,431,481,158,2327
FCNN,rs=32|alpha=0|dropout=0.7,10.746986,0.8098322048866647,0.8273406906372375,0.9352112676056338,0.8779750661125802,0.4034130219915987,427,485,161,2324
FCNN,rs=32|alpha=0.01|dropout=0.1,4.352903,0.8121872240211951,0.8292335115864528,0.9360160965794768,0.8793950850661626,0.41079679833386273,433,479,159,2326
FCNN,rs=32|alpha=0.01|dropout=0.3,7.333759,0.8127759788048278,0.823591179558978,0.9468812877263582,0.8809434668663422,0.3942497087789897,408,504,132,2353
FCNN,rs=32|alpha=0.01|dropout=0.5,10.597284,0.8124816014130115,0.8248945147679325,0.9440643863179075,0.8804653781197223,0.3980117547389601,414,498,139,2346
FCNN,rs=32|alpha=0.01|dropout=0.7,9.661995,0.8077715631439506,0.8229901269393513,0.9392354124748491,0.8772787070099606,0.38879681598362104,410,502,151,2334
FCNN,rs=32|alpha=0.1|dropout=0.1,4.212525,0.8133647335884604,0.8299465240641711,0.93682092555332,0.8801512287334594,0.4137946097638463,435,477,157,2328
FCNN,rs=32|alpha=0.1|dropout=0.3,7.896367,0.8121872240211951,0.8241488241488242,0.9448692152917505,0.880389951256093,0.39552711002859264,411,501,137,2348
