file_name,HARPNUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,USFLUXL,MEANPOT,R_VALUE,MEANSHR,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,MEANJZD,MEANALP,SHRGT45
hmi.sharp_cea_720s.5956.20150918_100000_TAI,5956,954.5036611134924,1.5758703506713464e+23,36197502032808.055,197.4065797771161,7139586817012.213,9.193794170896212e+21,6.076473994403262e+21,3838.7938611072873,4.049700936210039,53.57091588443999,57.47534111065923,75.18545213323235,75.45823233314707,49.71155219844568,-0.0063862890161145,0.0178393317254316,-0.0420101999670746,57.08000388211316
hmi.sharp_cea_720s.5956.20150918_110000_TAI,5956,1104.9642174907574,1.848952454261917e+23,40231628327352.37,112.5241192920642,1355021521646.8557,1.0689146231577754e+22,7.291101637120745e+21,4098.913014100561,4.132027108252448,52.97396000415946,57.0113137551584,77.07970705372605,77.72065734463578,51.69575717000694,-0.00331313839449,0.0750845615188719,-0.0190218197602582,56.09138550315021
hmi.sharp_cea_720s.5956.20150918_130000_TAI,5956,1296.188635822832,2.218262689586172e+23,45270033309553.81,168.2496466075593,3114012800073.463,1.2423729139955515e+22,8.687663014614885e+21,4531.040129276051,4.182074972803341,52.82104088936779,56.94181873074396,79.93691711390699,80.34259868990641,53.85241295949892,-0.0045640637643109,0.1590413210345814,-0.0230329699468042,55.94346788194444
hmi.sharp_cea_720s.5956.20150918_170000_TAI,5956,1242.163925327185,2.21125819001339e+23,43819546619601.53,148.57407368382812,3645178135062.005,1.315398609411714e+22,8.557111969880366e+21,4403.957124806365,3.945377677788192,51.186913127373785,55.28185308757381,74.4846502130544,74.8936438593384,49.55209436607414,-0.0039299072550343,0.0822631013503551,-0.0189249754549259,53.591832416419805
hmi.sharp_cea_720s.5956.20150918_180000_TAI,5956,1183.088207320672,2.2110200136391924e+23,45199643367257.56,150.333627973389,5712854689442.508,1.3134123956142965e+22,8.4074153491289e+21,4366.868668000528,4.041838407715502,52.05981475995552,56.09635806469935,74.53301112319976,74.26794322017646,49.47018680600782,-0.0039432805574805,0.0890200775913352,-0.0191551362304959,55.08983606557377
hmi.sharp_cea_720s.5956.20150918_190000_TAI,5956,1206.7086959579044,2.388322822068469e+23,43285908781427.88,176.38161506248923,2576280910705.393,1.4137040132182557e+22,8.841173536817857e+21,4707.665498798663,4.023748800635007,51.14040183577069,55.10276773977518,73.48832465204165,74.51554099580733,47.96715489450143,-0.0046175615231815,0.0714192725223216,-0.0199123450562403,53.71848904478941
hmi.sharp_cea_720s.5956.20150918_200000_TAI,5956,1079.7992518683648,2.226522160431672e+23,40037528906269.2,230.6619576861788,5187441056679.039,1.2850904678888871e+22,8.014946195461875e+21,4606.2635506128345,4.044721695255041,51.83842525191018,55.389364948680885,71.40208484522621,71.93345364106605,46.72450461792207,-0.0063377375377436,-0.0897700926774358,-0.0293398558363577,54.498997170096445
hmi.sharp_cea_720s.5956.20150918_210000_TAI,5956,1222.421890083217,2.6114792200779324e+23,42574874046512.6,215.0422619142648,3219079469197.8184,1.4576325292750516e+22,9.145491735603618e+21,5105.966286600214,4.087673456229407,51.29752641550254,55.22143037451207,73.55604604962892,75.23205032770586,47.68832675272834,-0.0055837728997264,-0.0858822980963974,-0.0229592034613202,53.77285002077274
hmi.sharp_cea_720s.5956.20150918_220000_TAI,5956,1276.4126535766611,2.555780210836845e+23,46074816054618.48,265.4890604437972,4733510486610.63,1.499157053064825e+22,8.954121667401327e+21,4815.626773975075,3.871014280160781,50.83886392753103,54.7227971860705,75.0269977633379,75.815436432321,48.79508229425087,-0.0066433716298525,-0.1969718193267174,-0.0274246206733423,52.33340840277256
hmi.sharp_cea_720s.5956.20150918_230000_TAI,5956,1246.9833711396846,2.6568402069806945e+23,46959005230147.97,192.3907391921352,4814178357779.79,1.5358952730787622e+22,8.979091898435265e+21,4782.609640957468,3.8541416808044247,51.03726660916328,54.94914752035889,73.41923686467072,74.27164486135729,47.31417604865505,-0.0045995682124924,-0.2167697054512121,-0.019618634707907,53.01219220655032
hmi.sharp_cea_720s.5956.20150919_000000_TAI,5956,1223.6215955880202,2.5790134836469817e+23,45586208389825.4,208.92289268734223,3313458790846.719,1.5391488331630542e+22,8.89394538408251e+21,4751.794080210859,3.9764896598971697,50.06006121994756,54.11621911164838,73.50115346016983,74.70910535774223,46.93674636647678,-0.0051123890933133,-0.1145260755054887,-0.0209362435451378,51.35313692864833
hmi.sharp_cea_720s.5956.20150919_010000_TAI,5956,1227.2656455499955,2.6113267363289577e+23,46191662345971.59,238.36503754876367,2932723111645.122,1.5446257998212549e+22,8.962796567767192e+21,4689.693468699906,3.852558067287322,50.66750949372344,54.469752543349806,71.39756115817318,72.40687786470444,46.05875569265165,-0.0056851039293255,-0.1118546149773459,-0.0239767499139558,52.63308528906697
hmi.sharp_cea_720s.5956.20150919_020000_TAI,5956,1244.6790572653513,2.7235345647202408e+23,45529520939780.24,248.16857076271864,5508880560989.278,1.5627955348299166e+22,8.90440032210776e+21,5013.410870020426,3.843721345773681,49.69656677766971,54.11469811731572,74.45235050411605,75.5792932721282,47.24134564595405,-0.00606694953582,-0.1470546587681166,-0.0248211475802962,51.12452940888868
hmi.sharp_cea_720s.5956.20150919_030000_TAI,5956,1205.992863787316,2.718842566700068e+23,47013316613301.82,247.18900619331063,5522049633934.685,1.537915450333478e+22,8.695238921872864e+21,4915.019007002455,3.8902853149208174,50.36627513717739,54.63124782153671,71.83695635488537,73.25372380609171,46.14777464681296,-0.0059346251366875,-0.1490557700244432,-0.0251517106928831,51.99145319664849
hmi.sharp_cea_720s.5956.20150919_040000_TAI,5956,1247.7059381983245,2.817563319177368e+23,43622196324717.92,259.898720010286,3458977125069.5137,1.5981745368749417e+22,9.144435156673244e+21,5196.532456378856,3.931210693599693,50.01747695822024,54.189888266834735,71.8483053775256,73.53386458462579,45.189032734161096,-0.0063658539694389,-0.1291533776216424,-0.0252701810426501,51.50023268915178
hmi.sharp_cea_720s.5956.20150919_050000_TAI,5956,1234.1741833646597,2.8678049296739023e+23,44501643412940.63,254.029876262232,4932325775347.611,1.6603618670243431e+22,9.595722530522516e+21,4909.445662943632,4.00259952737398,49.57541417141043,53.07100764963608,67.7748337417013,70.42500727045996,43.17898700401728,-0.0057755064628554,-0.1194265958993025,-0.0246055718158966,51.01511879049676
hmi.sharp_cea_720s.5956.20150919_060000_TAI,5956,1245.6166970142506,2.841200521527462e+23,46268449698222.72,250.0318734808919,4373213965909.2646,1.625355834229188e+22,9.364518096035114e+21,4880.321590051556,3.9537641630639313,50.46747703045986,53.43136588117749,68.84027305742447,71.88040411792332,43.66523452815543,-0.0057036720916324,-0.0858870616458514,-0.0246535561066035,51.70518055523873
hmi.sharp_cea_720s.5956.20150919_070000_TAI,5956,1179.7298738986333,2.5871939280955327e+23,46016254305044.28,225.2414848447123,3787819211810.333,1.4848314663384914e+22,8.431396369154989e+21,4851.0244685222215,3.9356701621071393,50.71145698271584,54.168799564669776,71.02701039700379,74.08399281027172,45.38780156331495,-0.0056090217109025,-0.0768072923751636,-0.0237042824305448,52.35439129460395
hmi.sharp_cea_720s.5956.20150919_080000_TAI,5956,1188.5326649958608,2.472360928005433e+23,46641369156928.16,234.4795638436829,3139477775549.0605,1.527977684333926e+22,8.349669780313256e+21,4391.31895285213,3.9581551434637,49.86030304563983,53.14305104540671,70.56125712218699,72.55238021793963,44.045693796611054,-0.0055310915444456,-0.1394080221416161,-0.0245726425912111,50.91758267679389
